"request_id","identity_confirmation_status","_time",merchantId,bankAccountId,res
"fe3873a0-d141-4574-9139-fe89dff1693c","NO_ACCOUNT_DATA_FOUND","2023-04-06T16:57:14.000+0000","d04a3b0c-6b9c-4af1-b687-9ccdaf751355","3bca334f-a1f9-4867-99fb-2f182004e177",fail
"4af1adc3-5e42-48bd-94b9-77c563da0b79","NON_PARTICIPANT_PROVIDER","2023-04-06T15:13:37.000+0000","e3acb31b-72ed-4a13-9dff-5dd2f191c34f","f05d8ff9-c038-405e-ac4f-e34fe29b9d16",fail
"fecd8cff-844c-42f0-b276-2fa4bc12f63b","CUSTOMER_OR_BUSINESS_NAME_MISMATCH","2023-04-06T19:54:13.000+0000","419fd7d3-40a2-4fa4-a85f-db07b8482d62","fb05e592-2b02-450a-a642-ddc3599798cc",fail
"7ce7c5f5-a041-4c3b-ab86-ca194203c953","NO_ACCOUNT_DATA_FOUND","2023-04-05T01:12:51.000+0000","b5746b68-3752-414e-b403-751cf9319edb","24be5d63-5a4a-492f-a146-b62ad0767da0",fail
"b770392d-6d01-48e5-8491-af63d99cabab","NO_ACCOUNT_DATA_FOUND","2023-04-04T19:00:39.000+0000","b4013dae-e141-4bc2-bdd4-4a003a48c3fc","edcece16-0b1c-46f1-b3f1-2f6785947789",fail
"7f174e79-6514-4a32-b2b3-011a241927e3","PASSED_AUTOMATICALLY","2023-03-30T20:45:19.000+0000","ae185160-b1fc-4f41-9cca-13cdbf344500","8882da6d-2f50-4fab-a70b-db14d99faa8d",pass
"f77c5bd1-94d8-4938-8767-f9f03ae86171","PASSED_AUTOMATICALLY","2023-04-03T23:00:15.000+0000","cd6f8f4f-9395-436d-920b-7a755a979013","8dfc6d16-fd68-417e-aea0-76a24137dcd4",pass
"d351b41a-e1b9-499d-900e-2ea8beaede2d","PASSED_AUTOMATICALLY","2023-04-05T15:09:10.000+0000","391cf6df-0074-4def-b613-5fac818e7c52","e33c6c81-4d31-44d2-8120-553167358d0d",pass
"e959db75-3a3b-49c9-aa8c-9b08eb0be12e","PASSED_AUTOMATICALLY","2023-04-05T01:49:07.000+0000","9663428a-04a8-4228-8d85-c01ea2069718","1ebf7232-f68e-4a46-a5d3-54e5c9daaa89",pass
"525178a5-360a-494c-95dc-ff3b3e6ee47a","NO_ACCOUNT_DATA_FOUND","2023-04-04T23:31:32.000+0000","a6fa62d3-3a29-444b-bcac-b4a940d01231","5b2a8bbf-4b2b-4028-9bf7-51380148d409",fail
"826294ab-6750-44c7-ad44-d0d7f07ecf0b","NO_ACCOUNT_DATA_FOUND","2023-04-03T16:36:50.000+0000","34530f18-1e50-47ce-8ea0-70db12ad1c27","f345ab81-e127-46ab-8a41-fe9f6a6820a6",fail
"35b7a230-b807-410f-8033-d8afbbbf5e36","NO_ACCOUNT_DATA_FOUND","2023-04-03T20:12:57.000+0000","376ef427-67f0-4020-8f50-904a0cee2e9c","c59bb43d-25ec-41d7-97f4-7e266dfff49e",fail
"c323d883-5ecd-42d3-983f-749d14e04122","NO_ACCOUNT_DATA_FOUND","2023-03-31T19:00:53.000+0000","cf98aca0-213b-4697-8575-13be79a88c88","44d467ed-a5d3-4583-a07e-57e8c9d8a906",fail
"3108ea24-5bdf-4339-8784-3b33acd17c29","NO_ACCOUNT_DATA_FOUND","2023-03-31T08:06:50.000+0000","f24dd3f3-6d15-4726-96fa-c66f643f7f0e","258d749a-74fe-44c8-af68-40f76592fb87",fail
"582f1ce0-07dd-4822-b88c-c818ed6bf389","NO_ACCOUNT_DATA_FOUND","2023-03-28T16:08:28.000+0000","7f23de16-d77f-4565-bb98-c55246e6b183","6eb999b7-9ccf-458a-acc6-ea6942a9b97a",fail
"2583e291-2f27-4aba-85fa-d9b0e94f5a4b","NO_ACCOUNT_DATA_FOUND","2023-03-21T21:22:14.000+0000","6f31d6bc-53e4-4c27-b19f-0c533c3e547e","78f9c7ac-d424-479d-a471-021ee194cf4b",fail
"be0903c7-5b1b-4a7e-ab2b-1eccb8292416","FAILED_AUTOMATICALLY","2023-03-21T22:16:06.000+0000","54afd56f-1387-4b54-8378-8cbb67ce15f8","a4276e7e-e953-4cb1-878f-5952ac2b0340",fail
"3373b44a-213f-4474-af6a-93ee080765c5","PASSED_AUTOMATICALLY","2023-03-21T18:45:38.000+0000","67319d2f-a262-4ae3-88f9-33a9382e53e4","4291d3d5-0730-48de-98a9-7eb762537bba",pass
"a9255e7e-ee94-414b-9dfa-626f3982c815","PASSED_AUTOMATICALLY","2023-04-10T06:49:57.000+0000","7584b364-8b88-4e7e-adb4-97fcd5129006","b5401c85-5bb2-4271-970f-19b63ea09af2",pass
"b03d1c08-5461-4a28-bf07-43353b65ae2e","PASSED_AUTOMATICALLY","2023-04-06T20:51:53.000+0000","785aa12e-f398-4700-bbeb-bcac872dbc0a","e98102ec-ed17-4668-9ddd-b107049f8125",pass
"148183bb-0e39-427b-8600-e20c1e0e9578","PASSED_AUTOMATICALLY","2023-04-04T23:27:30.000+0000","c3c9ef5d-4571-4f68-8387-8d089769ab52","803b5c7c-4048-45f7-88de-f5104b045be4",pass
"d0a9a7ff-9c41-4ef4-9e52-b72be40c3c5d","PASSED_AUTOMATICALLY","2023-03-31T15:45:07.000+0000","d356434b-5963-4238-9f07-bdb7829015fe","c432d06c-9277-4272-b9a9-5863d27891fe",pass
