"request_id","identity_confirmation_status","_time",merchantId,bankAccountId,res
"2b912b46-2298-46ba-999a-ae6b4e294f86","NO_CUSTOMER_DATA_FOUND","2023-04-11T19:04:36.000+0000","068cd822-213f-44a5-9c1a-274744455317","fc248d5f-59a6-47fa-9591-c255aabcfd4e",fail
"99e4ad03-d719-4bad-9a0c-75bac5107fc2","NO_ACCOUNT_DATA_FOUND","2023-04-09T03:27:39.000+0000","c6011380-d9e4-4c1e-a427-848284048168","fe57e4b0-2e4c-4df6-aa9a-d2d75242f04a",fail
"fecd8cff-844c-42f0-b276-2fa4bc12f63b","CUSTOMER_OR_BUSINESS_NAME_MISMATCH","2023-04-06T19:54:13.000+0000","419fd7d3-40a2-4fa4-a85f-db07b8482d62","fb05e592-2b02-450a-a642-ddc3599798cc",fail
"7ce7c5f5-a041-4c3b-ab86-ca194203c953","NO_ACCOUNT_DATA_FOUND","2023-04-05T01:12:51.000+0000","b5746b68-3752-414e-b403-751cf9319edb","24be5d63-5a4a-492f-a146-b62ad0767da0",fail
"959bbaa5-02cd-4299-b49f-d81fa75d8e83","NON_PARTICIPANT_PROVIDER","2023-04-07T16:29:22.000+0000","d9919d95-9173-45e9-8528-7ce53f3f1be9","0aaf8883-2555-4264-9ed0-5daf00883c0e",fail
"548b71f3-105e-4715-8066-bb2f07bc9ffa","PASSED_AUTOMATICALLY","2023-04-10T19:54:29.000+0000","558adaf8-9e90-4543-a8ca-9ead8cbda1c9","0b70bc1a-0deb-4286-a6ef-cd79625e3dd6",pass
"321b9cc4-cee9-4205-9aa3-2c4a2ddf3a68","NON_PARTICIPANT_PROVIDER","2023-04-08T00:53:46.000+0000","4907151a-16df-47fd-961e-63a9b6df0f59","bda50fe3-5f80-4820-a643-42fa70255661",fail
"1c341811-9754-456a-bf50-fdcf639f75a2","PASSED_AUTOMATICALLY","2023-04-01T11:49:43.000+0000","d8c5d2f5-eba0-4c43-a740-13a23dd72e75","ce016f7b-ccc2-4a3b-9cc5-9cdb08116675",pass
"bebb709e-1c8f-427c-a70f-aa47226bddb3","PASSED_AUTOMATICALLY","2023-03-31T18:11:11.000+0000","8c0935bd-6033-4aa1-b956-59c53bf22f6c","fdd4ee21-6def-4473-a8a5-38deba3d3f5d",pass
"5c0ccb65-aadd-4ac0-84cb-dba75fc6bb5b","PASSED_AUTOMATICALLY","2023-04-13T21:03:46.000+0000","2328ec45-39e3-43aa-a39e-79d33dfa2c50","f00aabe5-4b58-463b-a5b0-d6e195c21085",pass
"a613bf0b-7b9a-4b2c-a4b6-e2e81ee84926","NO_ACCOUNT_DATA_FOUND","2023-04-13T20:20:27.000+0000","61bdb94e-b25d-429e-89ee-cf37f8442424","cf41169f-62a7-4cc6-8821-2be8995a5dc4",fail
"7c7ccd07-3f2b-4222-aa01-9878d70ca5d3","NO_CUSTOMER_DATA_FOUND","2023-04-12T01:17:04.000+0000","dca6126f-17a6-45b8-8091-7db1b6a0140b","11c41af2-bfc0-419f-a562-69d5a4d0bedc",fail
"1ae1999d-5fa8-4b65-9256-a5aa61ecb03c","PASSED_AUTOMATICALLY","2023-04-11T22:43:47.000+0000","94149ff8-109b-42fb-83ba-85a4d0be2c3b","5f9bf95e-7c90-4791-ac10-23c934857863",pass
"5a970e51-591a-4c3f-9770-80128aa08bd8","PASSED_AUTOMATICALLY","2023-04-11T18:14:19.000+0000","531e2473-0be8-49c7-bcb4-148b25281150","4ce113d5-3573-433c-b7d9-8fc6ea1fb290",pass
"874add76-f798-45c2-b60d-bd372b020d70","NO_ACCOUNT_DATA_FOUND","2023-04-09T01:00:32.000+0000","7bbf7769-d64c-44d0-b4f1-83c2587ed676","d9330125-e977-44dd-b4a3-24e5de60e926",fail
"13215490-b8c4-499b-a9b7-a4e41a99b011","NO_ACCOUNT_DATA_FOUND","2023-04-06T13:05:38.000+0000","64eb20a2-f9b6-4a5f-91a8-986440837535","b1ca9805-1947-49e8-aedb-a827f953b66a",fail
"ae726c8c-307d-446a-9678-6d11a204cd4b","NON_PARTICIPANT_PROVIDER","2023-04-04T20:31:06.000+0000","bf4b269a-c033-4ab1-885f-adfc00ab0839","ad755b80-d71b-4e34-b110-f2bd651b1fbb",fail
"f4f64f32-da47-479d-9af0-f7cfe28240b0","PASSED_AUTOMATICALLY","2023-04-03T17:41:28.000+0000","ff6de1dd-b0a3-46c1-b0e9-8045941ccd97","cce0f45c-4e9b-41c1-8074-aa72ba3713df",pass
"4e89113b-b04d-4144-a38b-9c3616459395","NON_PARTICIPANT_PROVIDER","2023-03-28T19:02:49.000+0000","4963e41e-ef30-4e58-951e-57023623870d","ca5f66f7-8646-47da-96d6-780616a9b83d",fail
"f64020ab-34f2-4587-a5a7-65fedd360184","NO_ACCOUNT_DATA_FOUND","2023-04-16T00:41:19.000+0000","e0aef601-fcd7-40d7-9ded-b6a4bbce5c04","58f9367a-0b52-4ae4-a8ca-6c361cff5ecd",fail
"b3c72b63-84fe-4302-824e-65584e3bfc8a","NO_ACCOUNT_DATA_FOUND","2023-04-05T18:30:56.000+0000","ad865a46-ebed-4657-a813-07df25edab5b","086b1586-baed-46c5-82b3-0b771e4c408e",fail
"b51ab139-ac57-4308-a195-6cef538c97e3","NO_ACCOUNT_DATA_FOUND","2023-04-05T01:40:01.000+0000","b5a02901-3cc1-4dbe-99c9-59501d8ea3ab","5add2c0c-055d-434e-af16-705eda6f0f56",fail
"685897af-9cc4-4971-b675-5436b1aae6e2","FAILED_AUTOMATICALLY","2023-04-03T23:29:51.000+0000","68ff080e-5d4c-4fca-af76-2d6030b9a7e3","b0ca8611-7bd7-41fc-8046-d3be89e5d8cc",fail
"2fdd7364-0f9c-4036-aa8b-8f911c1d86ca","NON_PARTICIPANT_PROVIDER","2023-04-14T18:13:39.000+0000","a53a4746-74e6-4cad-8412-c334f90c5abf","a388d3c9-c835-4b9d-acdb-2247753c7303",fail
"a9255e7e-ee94-414b-9dfa-626f3982c815","PASSED_AUTOMATICALLY","2023-04-10T06:49:57.000+0000","7584b364-8b88-4e7e-adb4-97fcd5129006","b5401c85-5bb2-4271-970f-19b63ea09af2",pass
"b03d1c08-5461-4a28-bf07-43353b65ae2e","PASSED_AUTOMATICALLY","2023-04-06T20:51:53.000+0000","785aa12e-f398-4700-bbeb-bcac872dbc0a","e98102ec-ed17-4668-9ddd-b107049f8125",pass
"649f790e-f463-4fef-8c9b-5d68454202d1","NON_PARTICIPANT_PROVIDER","2023-03-31T19:22:34.000+0000","99072a90-c8a3-4ba0-bf72-a67c57391ba0","48cb9d85-dd83-4995-97bb-2fd9190efc72",fail
"148183bb-0e39-427b-8600-e20c1e0e9578","PASSED_AUTOMATICALLY","2023-04-04T23:27:30.000+0000","c3c9ef5d-4571-4f68-8387-8d089769ab52","803b5c7c-4048-45f7-88de-f5104b045be4",pass
"313e4cdb-756f-459a-92fb-0057f43f78c2","NO_ACCOUNT_DATA_FOUND","2023-03-27T17:48:48.000+0000","76e974de-f2ea-4e35-97f9-b17cd7752ed2","bfcfecb8-124d-4e99-a353-8667a94e3320",fail
"d0a9a7ff-9c41-4ef4-9e52-b72be40c3c5d","PASSED_AUTOMATICALLY","2023-03-31T15:45:07.000+0000","d356434b-5963-4238-9f07-bdb7829015fe","c432d06c-9277-4272-b9a9-5863d27891fe",pass
"874983ef-08e8-4ac3-8066-e93547adc40c","PASSED_AUTOMATICALLY","2023-03-31T13:59:33.000+0000","73f36d20-133b-4303-8a45-7ec2ccf21849","4aab9b0d-2905-4843-b5a5-5fe411dbb1af",pass
"3b8f367e-4250-42ac-9ddb-3e31ef1b0159","NON_PARTICIPANT_PROVIDER","2023-04-07T19:23:15.000+0000","2db01216-e727-44f8-b4cc-1a6660c49f5e","1106446a-a105-473c-b621-713464836611",fail
"461e4e4c-3420-4c8e-8913-2356e1145959","PASSED_AUTOMATICALLY","2023-04-04T19:13:51.000+0000","5e6e5ba2-bcbe-4d94-b2ee-c21a3bfa48c4","7d2f72ae-bfd2-40e2-8774-ab983d0d86f2",pass
"04cb5927-a31c-4964-a730-796b7079abb9","PASSED_AUTOMATICALLY","2023-04-03T14:42:37.000+0000","0af39ead-c3c2-48dc-8e53-747960df5d58","e33d64fc-5e0c-44c2-9129-3b51d9b694bd",pass
"52c403e4-9f5b-44bc-8ce1-83ffd8b5b270","CUSTOMER_OR_BUSINESS_NAME_MISMATCH","2023-04-14T12:15:38.000+0000","a0223d22-00ae-4fd3-84d8-fbc88ea38ec7","dcef5027-fc6b-4b94-b035-ee8cae866400",fail
"d0c3d9b8-a749-4ce6-90ae-9bb551b43e7d","NON_PARTICIPANT_PROVIDER","2023-04-13T20:16:22.000+0000","61bdb94e-b25d-429e-89ee-cf37f8442424","da9a5d36-4d2d-4ce6-b4b6-d23771a52d24",fail
"cbd1fd60-d184-48d6-81ae-6b7325018f44","PASSED_AUTOMATICALLY","2023-04-12T15:08:54.000+0000","07cc7bda-c138-4dd3-a194-1d5fafa6a20b","2a328018-60b9-4caf-b09a-555c86b57040",pass
